nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"erduojiqing","福建","金牌会员","来自京东iPad客户端","True","5","好评","2015-05-27 22:54:18","2015-05-07 13:03:39","20","1015650","长度在5-200个字之间 填写您对此商品的使用心得，例如该商品或某功能为您带来的帮助，或使用过程中遇到的问题等。最多可输入200字"
"l***1","北京","钻石会员","","False","5","好评","2015-05-27 22:22:05","2015-05-05 09:36:55","22","1015650","还没使用，感觉不错哟。"
"j***v","河北","银牌会员","来自京东Android客户端","True","5","好评","2015-05-27 18:02:45","2015-05-26 14:34:54","1","1015650","物流快，服务好，没有任何添加费用，就是声音有点大，总体性价比高"
"z***4","北京","钻石会员","","False","5","好评","2015-05-27 17:54:37","2015-05-01 20:37:46","26","1015650","商品很好 不错的  值得购买"
"木***y","湖南","金牌会员","","False","5","好评","2015-05-27 16:42:02","2015-01-21 20:46:08","126","1015650","质量很不错的呢   发货快"
"j***1","四川","金牌会员","","False","5","好评","2015-05-27 16:24:05","2015-05-23 13:36:42","4","1015650","以前一直用的滚筒式的洗衣机，这次换个海尔牌子用用，试了下，可以，发货很快，态度很好，安装师傅的态度也很好，价格比实体店便宜些，这个型号和这款实体店没有卖的，有卖的就是洗衣机上面的之母差别，肯定是保护实体店的价格，厂家故意这样的。总体可以，值得购买。"
"y***3","上海","钻石会员","","False","5","好评","2015-05-27 16:11:07","2015-05-25 16:09:32","2","1015650","帮老爸买的  为新房子做准备  还没用  海尔牌子放心的！！！"
"j***1","四川","钻石会员","","False","5","好评","2015-05-27 15:35:21","2015-05-25 19:17:31","2","1015650","价格吸引人，使用效果真好"
"j***x","","金牌会员","","False","4","好评","2015-05-27 14:32:36","2014-12-12 08:41:18","166","1015650","甩干很干，衣服洗得很干净，上门安装人员也不错"
"小***4","上海","金牌会员","","False","5","好评","2015-05-27 13:45:41","2015-05-23 15:59:15","4","1015650","下单后很快收到货，还没用，相信海尔的售后才选购的"
"L***1","","钻石会员","","False","5","好评","2015-05-27 12:15:10","2015-05-15 13:12:09","12","1015650","衣机到了很喜欢，物流也很快，还有人员上门装机服务满分！而且比实体便宜得多,试用了一下，效果不错，外观也很满意，不错"
"透***泡","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-05-27 11:52:47","2015-05-10 18:50:06","17","1015650","好像必须凑够十个字！"
"j***i","新疆","金牌会员","来自京东Android客户端","True","3","中评","2015-05-27 11:08:25","2015-05-13 12:13:27","14","1015650","其他都还可以，机身厚，甩干时声音较大，请大家先考虑自家情况再买。"
"梓***轩","","银牌会员","来自京东Android客户端","True","5","好评","2015-05-27 10:52:53","2015-05-01 20:14:38","26","1015650","太垃圾的售后，5.1买的一个月了，还不来安装，只知道说。抱歉，售后不是忘了就是说单子看掉了，是把消费者当猴耍吗！垃圾！垃圾！"
"y***g","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-05-27 09:59:34","2014-11-11 14:42:04","197","1015650","用起来很不错，挺不错的"
"蓝***泉","山东","铜牌会员","来自京东iPhone客户端","True","5","好评","2015-05-27 08:59:51","2015-05-02 18:22:26","25","1015650","很好很好很好很好很好"
"正***应","浙江","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-27 08:31:00","2015-05-11 20:34:42","16","1015650","待使用，看着是不错的。"
"j***8","山东","金牌会员","","False","5","好评","2015-05-27 07:25:39","2015-05-24 08:19:08","3","1015650","洗衣干净操作简单噪音很小"
"c***1","广东","铜牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 23:53:04","2015-02-09 15:00:02","106","1015650","很好用，省时省水省心，值得推荐"
"李***7","山西","PLUS会员","","False","5","好评","2015-05-26 23:45:24","2015-05-04 12:35:07","22","1015650","海尔（Haier） XQG70-1000J 7公斤 1000转滚筒洗衣机（银"
"z***b","北京","PLUS会员","","False","5","好评","2015-05-26 23:09:26","2015-03-29 09:38:11","58","1015650","跟我媳妇儿家买的一个款式，不错的"
"d***0","四川","金牌会员","来自京东Android客户端","True","5","好评","2015-05-26 22:15:21","2015-05-18 20:37:13","8","1015650","声音较大！国通中有塑料材质"
"是***i","浙江","银牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 21:02:42","2014-11-10 23:42:53","197","1015650","唉唉唉死死的u 份好烦好烦好烦有"
"大***气","","PLUS会员","来自京东Android客户端","True","5","好评","2015-05-26 20:29:02","2015-05-12 15:42:15","14","1015650","还没拆，坐等安装，试机"
"j***有","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-26 19:49:34","2015-05-24 22:34:01","2","1015650","空调、洗衣机都装好了、快递给力、安装师傅态度太好了、满意的一次网购"
"j***p","","金牌会员","来自京东Android客户端","True","5","好评","2015-05-26 18:47:31","2015-02-05 10:55:39","110","1015650","服务很满意，真心满意"
"绿***2","广东","银牌会员","","False","5","好评","2015-05-26 17:02:06","2015-05-18 16:49:32","8","1015650","送货师傅很好，洗衣机很不错"
"f***g","上海","钻石会员","","False","5","好评","2015-05-26 16:25:53","2015-04-27 09:40:21","29","1015650","服务很好 已经安装上 "
"l***n","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-26 16:20:42","2015-04-06 19:24:44","50","1015650","弟弟送的结婚礼物，很棒的，用了多次才来评价的，很方便洗的也很干净"
"j***n","辽宁","铜牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 14:36:58","2015-05-21 13:37:07","5","1015650","海尔不愧是老品牌，送货安装服务都很到位"
"净***者","上海","金牌会员","","False","5","好评","2015-05-26 13:33:57","2015-03-24 23:28:02","63","1015650","洗起来还行,脱水时声音比较大"
"窥***一","山东","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 13:20:23","2015-05-02 19:03:15","24","1015650","东西没问题，海尔大庆拍，品牌的"
"秦***渊","上海","银牌会员","","False","4","好评","2015-05-26 12:58:57","2015-05-15 15:29:00","11","1015650","不错的机器，会给朋友推荐"
"一碗甜汤丶","","金牌会员","来自京东Android客户端","True","5","好评","2015-05-26 12:36:09","2015-05-11 23:37:44","15","1015650","东西不错～怪省水～不错～不错"
"新***子","河南","银牌会员","","False","5","好评","2015-05-26 12:06:52","2015-05-02 14:24:04","24","1015650","使用起来挺方便的，洗衣的效果很好，目前来说还不知道能省电不。一直比较信赖海尔的电器，会继续观察"
"Z***0","山西","企业会员","来自京东iPhone客户端","True","5","好评","2015-05-26 12:03:45","2015-05-23 09:23:40","3","1015650","买了一台上盖裂换回来一台但愿这台没事"
"0***j","","金牌会员","来自京东Android客户端","True","5","好评","2015-05-26 12:00:26","2015-02-24 14:28:16","91","1015650","很久才來評價。媽媽說還不錯。"
"jd_189789zoh","","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 10:35:48","2015-05-24 14:15:33","2","1015650","刚拆封，洗衣粉盒就有水珠，客服说不影响正常使用就行，但也没有合理解释，新机为何有水在里面，送货速度满意，安装服务人员态度确实很好，但是安装技术一点也不专业，装完后我要求帮调底座的水平角，安装人员就帮我给垫了纸壳在下面，现在清洗过程是没什么问题，但是甩干过程确实有明显的晃动，安装师傅说正常，我也不懂，只是觉得不正常，如果调好底下水平脚应该更平稳才对，希望京东或者海尔客服能派专业人士来帮我解决一下"
"y***c","安徽","钻石会员","","False","5","好评","2015-05-26 09:08:47","2015-05-19 10:33:27","7","1015650","很满意，价格实惠，第一台送来有点小瑕疵，京东又换了一台，很满意。"
"j***j","江苏","钻石会员","","False","4","好评","2015-05-26 08:43:10","2015-04-28 17:40:56","28","1015650","后面有一块开裂了，收货时没注意，用的时候才看到。不过买了后就发现又降价了，哎，，。，气死了"
"午***刻","浙江","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-26 08:22:08","2015-02-05 21:23:59","110","1015650","实用性比较强，一般家庭用挺合适，其他都不错，品质可靠！"
"J***g","黑龙江","银牌会员","来自京东iPhone客户端","True","4","好评","2015-05-26 05:24:04","2015-05-22 11:56:19","4","1015650","東西不錯可以介紹給朋友"
"w***1","","银牌会员","来自京东Android客户端","True","5","好评","2015-05-26 04:55:27","2015-04-30 16:21:04","26","1015650","海尔洗衣机质量确实不锆，满意。"
"hJenoydrujEj","","金牌会员","来自微信购物","False","4","好评","2015-05-25 23:59:02","2015-05-23 15:10:06","2","1015650","其它的都还可以，就是声音大了点"
"走***豚","","钻石会员","","False","5","好评","2015-05-25 23:14:07","2015-05-23 19:43:51","2","1015650","第二台了，给朋友推荐买的"
"h***0","","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-25 21:51:04","2015-05-03 21:55:09","22","1015650","东西还行吧，就是噪音有点，刚开始有一股挺大的橡胶味～"
"j***m","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-05-25 19:58:43","2015-05-23 22:41:42","2","1015650","送货很快，东西还没用，相信京东"
"j***u","","银牌会员","来自京东iPhone客户端","True","5","好评","2015-05-25 19:14:07","2015-05-03 17:00:52","22","1015650","可以可以，就是感觉机子一直没调好，老是有点震动大，甩干时真的像地震啊，哈哈。上门安装人员背上五楼的，真的辛苦了。"
"田***棋","北京","钻石会员","","False","5","好评","2015-05-25 18:23:04","2015-05-10 20:07:51","15","1015650","还可以没毛病亲亲，，，，，，，，"
"x***9","浙江","钻石会员","来自京东Android客户端","True","5","好评","2015-05-25 16:30:07","2015-05-04 13:25:59","21","1015650","相信京东！！！！！！！"
"1***5","","PLUS会员","来自京东iPhone客户端","True","5","好评","2015-05-25 16:12:25","2015-05-15 10:49:41","10","1015650","特意用了几天，才来评论的。我老公说，怎么那么便宜！不会是假的吧！不过通过这几天的使用，无疑的证明是正品。大赞京东！"
"虫***窝","江苏","金牌会员","","False","5","好评","2015-05-25 15:05:45","2015-03-03 14:30:59","83","1015650","挺好的，方便简单好用，赞赞的
"
"j***n","四川","银牌会员","","False","5","好评","2015-05-25 14:05:42","2015-05-24 11:34:38","1","1015650","好好好好好好好好好好好好"
"我***冲","","钻石会员","来自京东Android客户端","True","5","好评","2015-05-25 14:02:06","2014-11-12 21:09:16","194","1015650","很大气很不错哦省力气了"
"P***4","广东","PLUS会员[试用]","来自京东iPhone客户端","True","5","好评","2015-05-25 09:22:24","2015-05-06 08:50:07","19","1015650","还没拆开，不知怎样，好评"
"旧***封","浙江","钻石会员","","False","5","好评","2015-05-25 08:21:58","2015-05-13 08:41:58","12","1015650","还没用，先给个好评吧。送货很快，服务也好。"
"j***n","北京","钻石会员","","False","3","中评","2015-05-25 07:33:49","2015-05-14 09:10:38","11","1015650","送货的额外服务要求收费，很不好。机器自动锁门的设计有缺陷。"
"缪***昱","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-05-25 01:02:58","2015-01-12 16:32:28","133","1015650","好使！就是送货上门的安装人员不怎么样。"
"帅***力","","钻石会员","","False","5","好评","2015-05-25 00:44:18","2015-05-21 22:49:50","4","1015650","服务到位、及时、产品与描述一致。"
"秦***业","新疆","PLUS会员","来自京东Android客户端","True","5","好评","2015-05-24 23:39:56","2015-05-13 00:32:19","11","1015650","东西可以用来做活动送客户的！"
"j***d","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-05-24 23:37:51","2015-05-13 09:28:51","11","1015650","质量好，安装及时！用着很好！"
"jdsun潇潇雨","江苏","PLUS会员","来自京东iPad客户端","True","5","好评","2015-05-24 22:31:28","2014-11-11 23:57:00","194","1015650","长度在5-200个字之间 填写您对此商品的使用心得，例如该商品或某功能为您带来的帮助，或使用过程中遇到的问题等。最多可输入200字"
